,Latitude,Longitude,StopName,StopStatus,VehDistAlongRoute,VehicleRef
1,40.694965,-73.952814,MYRTLE AV/NOSTRAND AV,at stop,3254.96,6494
2,40.69357,-73.98133,MYRTLE AV/ASHLAND PL,< 1 stop away,833.8700000000001,7290
0,40.699058,-73.915928,MYRTLE AV/MENAHAN ST,at stop,6397.78,4060
1,40.693521,-73.980022,MYRTLE AV/ASHLAND PL,approaching,944.2,7290
2,40.695056,-73.952027,MYRTLE AV/MARCY AV,< 1 stop away,3322.0699999999997,6494
0,40.693497,-73.97941,MYRTLE AV/ASHLAND PL,at stop,995.9200000000001,7290
1,40.695349,-73.949446,MYRTLE AV/MARCY AV,at stop,3542.0899999999997,6494
2,40.699114,-73.915396,GATES AV/WYCKOFF AV,< 1 stop away,6443.09,4060
0,40.693497,-73.97941,MYRTLE AV/ASHLAND PL,at stop,995.9200000000001,7290
1,40.695345,-73.949478,MYRTLE AV/MARCY AV,at stop,3539.37,6494
2,40.699114,-73.915396,GATES AV/WYCKOFF AV,< 1 stop away,6443.09,4060
0,40.695598,-73.947275,MYRTLE AV/TOMPKINS AV,approaching,3727.21,6494
1,40.69348,-73.978961,MYRTLE AV/ST EDWARDS ST,approaching,1033.85,7290
2,40.699261,-73.913982,GATES AV/WYCKOFF AV,< 1 stop away,6563.4,4060
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6494
1,40.699456,-73.91267,GATES AV/WYCKOFF AV,approaching,6676.19,4060
2,40.693404,-73.977003,MYRTLE AV/N PORTLAND AV,approaching,1199.12,7290
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,6494
1,40.693351,-73.975623,MYRTLE AV/N PORTLAND AV,at stop,1315.56,7290
0,40.693342,-73.97538,MYRTLE AV/N PORTLAND AV,at stop,1336.11,7290
1,40.695969,-73.944049,MYRTLE AV/THROOP AV,approaching,4002.23,6494
0,40.693291,-73.973989,MYRTLE AV/CARLTON AV,approaching,1453.51,7290
1,40.696086,-73.943027,MYRTLE AV/MARCUS GARVEY BL,< 1 stop away,4089.37,6494
0,40.693233,-73.972476,MYRTLE AV/CARLTON AV,at stop,1581.27,7290
1,40.696318,-73.941015,MYRTLE AV/MARCUS GARVEY BL,at stop,4261.01,6494
0,40.693226,-73.972312,MYRTLE AV/VANDERBILT AV,< 1 stop away,1595.1,7290
1,40.69637,-73.940567,MYRTLE AV/LEWIS AV,< 1 stop away,4299.19,6494
0,40.69664,-73.938199,MYRTLE AV/LEWIS AV,approaching,4501.08,6494
1,40.693214,-73.971984,MYRTLE AV/VANDERBILT AV,< 1 stop away,1622.78,7290
0,40.696729,-73.937431,MYRTLE AV/LEWIS AV,at stop,4566.56,6494
1,40.693214,-73.971984,MYRTLE AV/VANDERBILT AV,< 1 stop away,1622.78,7290
0,40.69691,-73.935867,MYRTLE AV/BROADWAY,approaching,4699.93,6494
1,40.693131,-73.969812,MYRTLE AV/VANDERBILT AV,approaching,1806.16,7290
0,40.693121,-73.969525,MYRTLE AV/VANDERBILT AV,approaching,1830.38,7290
1,40.696907,-73.935899,MYRTLE AV/BROADWAY,approaching,4697.21,6494
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.69315,-73.968527,MYRTLE AV/CLINTON AV,at stop,1914.9399999999998,7290
2,40.696907,-73.935899,MYRTLE AV/BROADWAY,approaching,4697.21,6494
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.696947,-73.935548,MYRTLE AV/BROADWAY,at stop,4727.15,6494
2,40.693213,-73.967974,MYRTLE AV/WASHINGTON AV,approaching,1962.0199999999998,7290
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.693377,-73.966566,MYRTLE AV/WASHINGTON AV,at stop,2082.16,7290
2,40.696947,-73.935548,MYRTLE AV/BROADWAY,at stop,4727.15,6494
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.696962,-73.93542,MYRTLE AV/BROADWAY,at stop,4738.03,6494
2,40.693428,-73.966135,MYRTLE AV/RYERSON ST,approaching,2118.92,7290
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.697251,-73.932787,MYRTLE AV/BUSHWICK AV,approaching,4962.39,6494
2,40.693468,-73.965796,MYRTLE AV/RYERSON ST,approaching,2147.85,7290
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.693701,-73.963767,MYRTLE AV/STEUBEN ST,approaching,2320.8900000000003,7290
2,40.697431,-73.931225,MYRTLE AV/EVERGREEN AV,< 1 stop away,5095.59,6494
0,40.697624,-73.929442,MYRTLE AV/EVERGREEN AV,at stop,5247.37,6494
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.69374,-73.96343,MYRTLE AV/STEUBEN ST,approaching,2349.6000000000004,7290
0,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
1,40.693989,-73.961288,MYRTLE AV/CLASSON AV,approaching,2532.27,7290
2,40.697885,-73.927245,MYRTLE AV/DE KALB AV,approaching,5434.89,6494
0,40.69804,-73.9257,MYRTLE AV/DE KALB AV,at stop,5566.240000000001,6494
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.693989,-73.961288,MYRTLE AV/CLASSON AV,approaching,2532.27,7290
3,40.69543,-73.98714,TILLARY ST/JAY ST,approaching,103.06,6571
0,40.694044,-73.960799,MYRTLE AV/CLASSON AV,at stop,2574.02,7290
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.698372,-73.922533,MYRTLE AV/WILSON AV,approaching,5835.81,6494
3,40.695997,-73.98595,MYRTLE AV/FLEET PL,< 1 stop away,268.55000000000007,6571
0,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
1,40.698526,-73.921051,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,5961.889999999999,6494
2,40.694093,-73.960369,MYRTLE AV/FRANKLIN AV,< 1 stop away,2610.64,7290
3,40.694793,-73.983991,MYRTLE AV/FLEET PL,< 1 stop away,521.76,6571
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.698594,-73.920388,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,6018.29,6494
2,40.693917,-73.983554,MYRTLE AV/FLEET PL,< 1 stop away,625.82,6571
3,40.694093,-73.960369,MYRTLE AV/FRANKLIN AV,< 1 stop away,2610.64,7290
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.694352,-73.958098,MYRTLE AV/FRANKLIN AV,approaching,2804.31,7290
2,40.698715,-73.91924,MYRTLE AV/KNICKERBOCKER AV,approaching,6116.0599999999995,6494
3,40.693917,-73.983554,MYRTLE AV/FLEET PL,< 1 stop away,625.82,6571
0,40.694409,-73.957607,MYRTLE AV/FRANKLIN AV,at stop,2846.18,7290
1,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
2,40.698788,-73.918533,MYRTLE AV/KNICKERBOCKER AV,at stop,6176.219999999999,6494
3,40.693888,-73.98354,MYRTLE AV/FLEET PL,< 1 stop away,629.2900000000001,6571
0,40.693577,-73.981534,MYRTLE AV/FLEET PL,at stop,816.6,6571
1,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
2,40.698788,-73.918533,MYRTLE AV/KNICKERBOCKER AV,at stop,6176.219999999999,6494
3,40.694449,-73.957269,MYRTLE AV/SPENCER ST,< 1 stop away,2874.9700000000003,7290
0,40.694657,-73.955458,MYRTLE AV/SPENCER ST,at stop,3029.4300000000003,7290
1,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
2,40.698904,-73.917411,MYRTLE AV/MENAHAN ST,approaching,6271.65,6494
3,40.693573,-73.981411,MYRTLE AV/ASHLAND PL,< 1 stop away,826.97,6571
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.694823,-73.954014,MYRTLE AV/WALWORTH ST,at stop,3152.5099999999998,7290
2,40.693525,-73.980145,MYRTLE AV/ASHLAND PL,approaching,933.86,6571
3,40.699091,-73.915617,GATES AV/WYCKOFF AV,< 1 stop away,6424.29,6494
0,40.700507,-73.910041,PALMETTO ST/ST NICHOLAS AV,at stop,7021.389999999999,4060
1,40.693497,-73.97941,MYRTLE AV/ASHLAND PL,at stop,995.9200000000001,6571
2,40.694823,-73.954014,MYRTLE AV/WALWORTH ST,at stop,3152.5099999999998,7290
3,40.699123,-73.915308,GATES AV/WYCKOFF AV,< 1 stop away,6450.61,6494
0,40.693496,-73.979369,MYRTLE AV/ASHLAND PL,at stop,999.37,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.694957,-73.952875,MYRTLE AV/NOSTRAND AV,at stop,3249.7000000000003,7290
3,40.699123,-73.915308,GATES AV/WYCKOFF AV,< 1 stop away,6450.61,6494
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.693409,-73.977124,MYRTLE AV/N PORTLAND AV,approaching,1188.85,6571
2,40.69931,-73.913541,GATES AV/WYCKOFF AV,< 1 stop away,6601.0,6494
3,40.695042,-73.952154,MYRTLE AV/MARCY AV,< 1 stop away,3311.2099999999996,7290
0,40.695352,-73.949414,MYRTLE AV/MARCY AV,at stop,3544.81,7290
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.693376,-73.976273,MYRTLE AV/N PORTLAND AV,approaching,1260.77,6571
3,40.699412,-73.912932,GATES AV/WYCKOFF AV,approaching,6653.63,6494
0,40.695356,-73.949382,MYRTLE AV/MARCY AV,at stop,3547.52,7290
1,40.693343,-73.975421,MYRTLE AV/N PORTLAND AV,at stop,1332.6899999999998,6571
2,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
3,40.699522,-73.912279,GATES AV/WYCKOFF AV,approaching,6710.03,6494
0,40.693343,-73.975421,MYRTLE AV/N PORTLAND AV,at stop,1332.6899999999998,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.699893,-73.911851,GATES AV/WYCKOFF AV,at stop,6766.42,6494
3,40.695484,-73.948265,MYRTLE AV/TOMPKINS AV,approaching,3642.8100000000004,7290
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,7290
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.699865,-73.911877,GATES AV/WYCKOFF AV,approaching,6762.66,6494
3,40.693297,-73.974194,MYRTLE AV/CARLTON AV,approaching,1436.24,6571
0,40.695683,-73.94654,MYRTLE AV/TOMPKINS AV,at stop,3789.8300000000004,7290
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.69325,-73.972926,MYRTLE AV/CARLTON AV,approaching,1543.28,6571
3,40.700189,-73.911551,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6807.94,6494
0,40.693234,-73.972517,MYRTLE AV/CARLTON AV,at stop,1577.81,6571
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.695951,-73.944209,MYRTLE AV/THROOP AV,approaching,3988.61,7290
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
1,40.696009,-73.943698,MYRTLE AV/THROOP AV,approaching,4032.1800000000003,7290
2,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
3,40.693219,-73.972107,MYRTLE AV/VANDERBILT AV,< 1 stop away,1612.4,6571
0,40.696068,-73.943187,MYRTLE AV/THROOP AV,at stop,4075.75,7290
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.693147,-73.970221,MYRTLE AV/VANDERBILT AV,approaching,1771.56,6571
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.693112,-73.969279,MYRTLE AV/VANDERBILT AV,at stop,1851.14,6571
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.695615,-73.987131,TILLARY ST/JAY ST,approaching,123.65,6538
3,40.696219,-73.941877,MYRTLE AV/MARCUS GARVEY BL,approaching,4187.45,7290
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.696333,-73.940887,MYRTLE AV/MARCUS GARVEY BL,at stop,4271.91,7290
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.693172,-73.968342,MYRTLE AV/WASHINGTON AV,< 1 stop away,1930.6899999999998,6571
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.695976,-73.985333,MYRTLE AV/FLEET PL,< 1 stop away,320.58000000000004,6538
0,40.693377,-73.966566,MYRTLE AV/WASHINGTON AV,at stop,2082.16,6571
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.696472,-73.939671,MYRTLE AV/LEWIS AV,< 1 stop away,4375.58,7290
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.695958,-73.98484,MYRTLE AV/FLEET PL,< 1 stop away,362.20000000000005,6538
0,40.696733,-73.937399,MYRTLE AV/LEWIS AV,at stop,4569.29,7290
1,40.700658,-73.91002,PALMETTO ST/ST NICHOLAS AV,at stop,6998.5199999999995,4060
2,40.69361,-73.964531,MYRTLE AV/STEUBEN ST,approaching,2255.63,6571
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.695958,-73.98484,MYRTLE AV/FLEET PL,< 1 stop away,362.20000000000005,6538
0,40.693804,-73.962879,MYRTLE AV/STEUBEN ST,at stop,2396.59,6571
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.696866,-73.93625,MYRTLE AV/BROADWAY,approaching,4667.27,7290
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.695958,-73.98484,MYRTLE AV/FLEET PL,< 1 stop away,362.20000000000005,6538
0,40.694044,-73.960799,MYRTLE AV/CLASSON AV,at stop,2574.02,6571
1,40.696959,-73.935452,MYRTLE AV/BROADWAY,at stop,4735.31,7290
2,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.69595,-73.984635,MYRTLE AV/FLEET PL,< 1 stop away,379.55000000000007,6538
0,40.696959,-73.935452,MYRTLE AV/BROADWAY,at stop,4735.31,7290
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.694194,-73.959479,MYRTLE AV/FRANKLIN AV,< 1 stop away,2686.5299999999997,6571
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.694734,-73.983962,MYRTLE AV/FLEET PL,< 1 stop away,528.7,6538
0,40.696959,-73.935452,MYRTLE AV/BROADWAY,at stop,4735.31,7290
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.694194,-73.959479,MYRTLE AV/FRANKLIN AV,< 1 stop away,2686.5299999999997,6571
3,40.693859,-73.983525,MYRTLE AV/FLEET PL,< 1 stop away,632.76,6538
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.694398,-73.957699,MYRTLE AV/FRANKLIN AV,at stop,2838.33,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.693859,-73.983525,MYRTLE AV/FLEET PL,< 1 stop away,632.76,6538
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
4,40.696997,-73.935114,MYRTLE AV/BUSHWICK AV,< 1 stop away,4764.16,7290
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.697256,-73.932742,MYRTLE AV/BUSHWICK AV,approaching,4966.2,7290
2,40.694445,-73.9573,MYRTLE AV/SPENCER ST,< 1 stop away,2872.36,6571
3,40.693859,-73.983525,MYRTLE AV/FLEET PL,< 1 stop away,632.76,6538
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.697361,-73.931848,MYRTLE AV/BUSHWICK AV,at stop,5042.44,7290
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.693595,-73.982027,MYRTLE AV/FLEET PL,approaching,774.98,6538
3,40.694477,-73.957023,MYRTLE AV/SPENCER ST,approaching,2895.92,6571
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.697361,-73.931848,MYRTLE AV/BUSHWICK AV,at stop,5042.44,7290
1,40.694477,-73.957023,MYRTLE AV/SPENCER ST,approaching,2895.92,6571
2,40.693573,-73.981411,MYRTLE AV/ASHLAND PL,< 1 stop away,826.97,6538
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.694667,-73.955365,MYRTLE AV/WALWORTH ST,approaching,3037.29,6571
1,40.693553,-73.98088,MYRTLE AV/ASHLAND PL,approaching,871.8000000000001,6538
2,40.697371,-73.931759,MYRTLE AV/EVERGREEN AV,< 1 stop away,5050.05,7290
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.694837,-73.953892,MYRTLE AV/WALWORTH ST,at stop,3162.98,6571
1,40.693497,-73.97941,MYRTLE AV/ASHLAND PL,at stop,995.9200000000001,6538
2,40.69759,-73.929754,MYRTLE AV/EVERGREEN AV,at stop,5220.8,7290
3,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.693497,-73.97941,MYRTLE AV/ASHLAND PL,at stop,995.9200000000001,6538
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.694909,-73.953275,MYRTLE AV/NOSTRAND AV,approaching,3215.54,6571
3,40.697649,-73.929222,MYRTLE AV/HART ST,< 1 stop away,5266.12,7290
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.694983,-73.95266,MYRTLE AV/NOSTRAND AV,at stop,3268.1,6571
1,40.69784,-73.927646,MYRTLE AV/HART ST,at stop,5400.74,7290
2,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
3,40.693429,-73.977654,MYRTLE AV/ST EDWARDS ST,at stop,1144.1699999999998,6538
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.694983,-73.95266,MYRTLE AV/NOSTRAND AV,at stop,3268.1,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.697998,-73.926063,MYRTLE AV/DE KALB AV,approaching,5535.33,7290
3,40.693387,-73.976557,MYRTLE AV/N PORTLAND AV,approaching,1236.79,6538
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.693343,-73.975421,MYRTLE AV/N PORTLAND AV,at stop,1332.6899999999998,6538
1,40.694983,-73.95266,MYRTLE AV/NOSTRAND AV,at stop,3268.1,6571
2,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
3,40.69805,-73.925611,MYRTLE AV/STOCKHOLM ST,< 1 stop away,5573.88,7290
4,40.70027,-73.911468,PALMETTO ST/ST NICHOLAS AV,< 1 stop away,6819.37,6494
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.700948,-73.910777,PALMETTO ST/ST NICHOLAS AV,approaching,6914.66,6494
2,40.695212,-73.950657,MYRTLE AV/MARCY AV,approaching,3438.87,6571
3,40.698071,-73.925433,MYRTLE AV/STOCKHOLM ST,approaching,5589.0,7290
4,40.693303,-73.974357,MYRTLE AV/CARLTON AV,< 1 stop away,1422.43,6538
0,40.695356,-73.949382,MYRTLE AV/MARCY AV,at stop,3547.52,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.698213,-73.924056,MYRTLE AV/STOCKHOLM ST,approaching,5706.2300000000005,7290
3,40.700826,-73.910305,PALMETTO ST/ST NICHOLAS AV,approaching,6968.03,6494
4,40.693273,-73.973498,MYRTLE AV/CARLTON AV,approaching,1494.94,6538
0,40.693234,-73.972517,MYRTLE AV/CARLTON AV,at stop,1577.81,6538
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.7007,-73.910091,PALMETTO ST/ST NICHOLAS AV,approaching,6990.9,6494
3,40.698571,-73.920609,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,5999.49,7290
4,40.695367,-73.949286,MYRTLE AV/TOMPKINS AV,< 1 stop away,3555.6800000000003,6571
0,40.695687,-73.946509,MYRTLE AV/TOMPKINS AV,at stop,3792.55,6571
1,40.698784,-73.918577,MYRTLE AV/KNICKERBOCKER AV,at stop,6172.46,7290
2,40.700589,-73.909958,PALMETTO ST/ST NICHOLAS AV,at stop,7009.95,6494
3,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
4,40.693217,-73.972066,MYRTLE AV/VANDERBILT AV,< 1 stop away,1615.8600000000001,6538
0,40.695687,-73.946509,MYRTLE AV/TOMPKINS AV,at stop,3792.55,6571
1,40.698779,-73.918621,MYRTLE AV/KNICKERBOCKER AV,at stop,6168.7,7290
2,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
3,40.693169,-73.970795,MYRTLE AV/VANDERBILT AV,approaching,1723.12,6538
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.699015,-73.916333,MYRTLE AV/MENAHAN ST,approaching,6363.38,7290
2,40.693169,-73.970795,MYRTLE AV/VANDERBILT AV,approaching,1723.12,6538
3,40.69469,-73.987174,TILLARY ST/JAY ST,< 1 stop away,20.670000000000016,6629
4,40.695713,-73.946285,MYRTLE AV/THROOP AV,< 1 stop away,3811.61,6571
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.693121,-73.969525,MYRTLE AV/VANDERBILT AV,approaching,1830.38,6538
2,40.696006,-73.94373,MYRTLE AV/THROOP AV,approaching,4029.46,6571
3,40.699128,-73.915264,GATES AV/WYCKOFF AV,< 1 stop away,6454.37,7290
4,40.696012,-73.986402,MYRTLE AV/FLEET PL,< 1 stop away,230.3900000000001,6629
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.696006,-73.94373,MYRTLE AV/THROOP AV,approaching,4029.46,6571
2,40.693196,-73.968127,MYRTLE AV/WASHINGTON AV,approaching,1948.9699999999998,6538
3,40.699142,-73.915131,GATES AV/WYCKOFF AV,< 1 stop away,6465.65,7290
4,40.695607,-73.984408,MYRTLE AV/FLEET PL,< 1 stop away,424.64000000000004,6629
0,40.696064,-73.943219,MYRTLE AV/THROOP AV,at stop,4073.03,6571
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.693436,-73.966074,MYRTLE AV/RYERSON ST,approaching,2124.18,6538
3,40.6938,-73.983496,MYRTLE AV/FLEET PL,< 1 stop away,639.7,6629
4,40.699142,-73.915131,GATES AV/WYCKOFF AV,< 1 stop away,6465.65,7290
0,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
1,40.696289,-73.94127,MYRTLE AV/MARCUS GARVEY BL,approaching,4239.21,6571
2,40.693495,-73.965549,MYRTLE AV/RYERSON ST,approaching,2168.89,6538
3,40.69939,-73.913062,GATES AV/WYCKOFF AV,< 1 stop away,6642.35,7290
4,40.6938,-73.983496,MYRTLE AV/FLEET PL,< 1 stop away,639.7,6629
0,40.696333,-73.940887,MYRTLE AV/MARCUS GARVEY BL,at stop,4271.91,6571
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.693718,-73.963614,MYRTLE AV/STEUBEN ST,approaching,2333.94,6538
3,40.699456,-73.91267,GATES AV/WYCKOFF AV,approaching,6676.19,7290
4,40.6938,-73.983496,MYRTLE AV/FLEET PL,< 1 stop away,639.7,6629
0,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
1,40.693598,-73.982109,MYRTLE AV/FLEET PL,approaching,768.0400000000001,6629
2,40.693946,-73.961655,MYRTLE AV/CLASSON AV,approaching,2500.96,6538
3,40.6966,-73.938551,MYRTLE AV/LEWIS AV,approaching,4471.07,6571
4,40.699456,-73.91267,GATES AV/WYCKOFF AV,approaching,6676.19,7290
0,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
1,40.699783,-73.911956,GATES AV/WYCKOFF AV,approaching,6751.38,7290
2,40.693598,-73.982109,MYRTLE AV/FLEET PL,approaching,768.0400000000001,6629
3,40.696785,-73.936952,MYRTLE AV/BROADWAY,approaching,4607.39,6571
4,40.694079,-73.960492,MYRTLE AV/FRANKLIN AV,< 1 stop away,2600.17,6538
0,40.693496,-73.979369,MYRTLE AV/ASHLAND PL,at stop,999.37,6629
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.696892,-73.936027,MYRTLE AV/BROADWAY,approaching,4686.32,6571
3,40.6941,-73.960308,MYRTLE AV/FRANKLIN AV,< 1 stop away,2615.87,6538
0,40.693496,-73.979369,MYRTLE AV/ASHLAND PL,at stop,999.37,6629
1,40.694395,-73.957729,MYRTLE AV/FRANKLIN AV,at stop,2835.71,6538
2,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
3,40.696892,-73.936027,MYRTLE AV/BROADWAY,approaching,4686.32,6571
0,40.696947,-73.935548,MYRTLE AV/BROADWAY,at stop,4727.15,6571
1,40.700636,-73.909984,PALMETTO ST/ST NICHOLAS AV,at stop,7002.33,4060
2,40.694554,-73.956348,MYRTLE AV/SPENCER ST,approaching,2953.51,6538
3,40.693474,-73.978797,MYRTLE AV/ST EDWARDS ST,approaching,1047.6399999999999,6629
0,40.693423,-73.97749,MYRTLE AV/ST EDWARDS ST,at stop,1157.96,6629
1,40.700614,-73.909949,PALMETTO ST/ST NICHOLAS AV,at stop,7006.139999999999,4060
2,40.696947,-73.935548,MYRTLE AV/BROADWAY,at stop,4727.15,6571
